Id;Name;Rank;Lat;Lon
609;Rozhodci_609;2;48.9745;14.4742
610;Rozhodci_610;3;49.2265;17.6677
611;Rozhodci_611;2;49.3961;15.5896
612;Rozhodci_612;3;50.2332;12.871
613;Rozhodci_613;2;50.6607;14.0323
614;Rozhodci_614;3;48.8555;16.0488
615;Rozhodci_615;2;49.4556;17.4519
616;Rozhodci_616;3;50.0755;14.4378
617;Rozhodci_617;2;49.1951;16.6068
618;Rozhodci_618;3;49.8209;18.2625
619;Rozhodci_619;2;49.7384;13.3736
620;Rozhodci_620;3;50.7663;15.0543
621;Rozhodci_621;2;49.5938;17.2509
622;Rozhodci_622;3;50.2092;15.8328
623;Rozhodci_623;2;50.0343;15.7812
624;Rozhodci_624;3;48.9745;14.4742
625;Rozhodci_625;2;49.2265;17.6677
626;Rozhodci_626;3;49.3961;15.5896
627;Rozhodci_627;2;50.2332;12.871
628;Rozhodci_628;3;50.6607;14.0323
629;Rozhodci_629;2;48.8555;16.0488
630;Rozhodci_630;3;49.4556;17.4519
631;Rozhodci_631;2;50.0755;14.4378
632;Rozhodci_632;3;49.1951;16.6068
633;Rozhodci_633;2;49.8209;18.2625
634;Rozhodci_634;3;49.7384;13.3736
635;Rozhodci_635;2;50.7663;15.0543
636;Rozhodci_636;3;49.5938;17.2509
637;Rozhodci_637;2;50.2092;15.8328
638;Rozhodci_638;3;50.0343;15.7812
639;Rozhodci_639;2;48.9745;14.4742
640;Rozhodci_640;3;49.2265;17.6677
641;Rozhodci_641;2;49.3961;15.5896
642;Rozhodci_642;3;50.2332;12.871
643;Rozhodci_643;2;50.6607;14.0323
644;Rozhodci_644;3;48.8555;16.0488
645;Rozhodci_645;2;49.4556;17.4519
646;Rozhodci_646;3;50.0755;14.4378
647;Rozhodci_647;2;49.1951;16.6068
648;Rozhodci_648;3;49.8209;18.2625
649;Rozhodci_649;2;49.7384;13.3736
650;Rozhodci_650;3;50.7663;15.0543
651;Rozhodci_651;2;49.5938;17.2509
652;Rozhodci_652;3;50.2092;15.8328
653;Rozhodci_653;2;50.0343;15.7812
654;Rozhodci_654;3;48.9745;14.4742
655;Rozhodci_655;2;49.2265;17.6677
656;Rozhodci_656;3;49.3961;15.5896
657;Rozhodci_657;2;50.2332;12.871
658;Rozhodci_658;3;50.6607;14.0323
659;Rozhodci_659;2;48.8555;16.0488
660;Rozhodci_660;3;49.4556;17.4519
661;Rozhodci_661;2;50.0755;14.4378
662;Rozhodci_662;3;49.1951;16.6068
663;Rozhodci_663;2;49.8209;18.2625
664;Rozhodci_664;3;49.7384;13.3736
665;Rozhodci_665;2;50.7663;15.0543
666;Rozhodci_666;3;49.5938;17.2509
667;Rozhodci_667;2;50.2092;15.8328
668;Rozhodci_668;3;50.0343;15.7812
669;Rozhodci_669;2;48.9745;14.4742
670;Rozhodci_670;3;49.2265;17.6677
671;Rozhodci_671;2;49.3961;15.5896
672;Rozhodci_672;3;50.2332;12.871
673;Rozhodci_673;2;50.6607;14.0323
674;Rozhodci_674;3;48.8555;16.0488
675;Rozhodci_675;2;49.4556;17.4519
676;Rozhodci_676;3;50.0755;14.4378
677;Rozhodci_677;2;49.1951;16.6068
678;Rozhodci_678;3;49.8209;18.2625
679;Rozhodci_679;2;49.7384;13.3736
680;Rozhodci_680;3;50.7663;15.0543
681;Rozhodci_681;2;49.5938;17.2509
682;Rozhodci_682;3;50.2092;15.8328
683;Rozhodci_683;2;50.0343;15.7812
684;Rozhodci_684;3;48.9745;14.4742
685;Rozhodci_685;2;49.2265;17.6677
686;Rozhodci_686;3;49.3961;15.5896
687;Rozhodci_687;2;50.2332;12.871
688;Rozhodci_688;3;50.6607;14.0323
689;Rozhodci_689;2;48.8555;16.0488
690;Rozhodci_690;3;49.4556;17.4519
691;Rozhodci_691;2;50.0755;14.4378
692;Rozhodci_692;3;49.1951;16.6068
693;Rozhodci_693;2;49.8209;18.2625
694;Rozhodci_694;3;49.7384;13.3736
695;Rozhodci_695;2;50.7663;15.0543
696;Rozhodci_696;3;49.5938;17.2509
697;Rozhodci_697;2;50.2092;15.8328
698;Rozhodci_698;3;50.0343;15.7812
699;Rozhodci_699;2;48.9745;14.4742
700;Rozhodci_700;3;49.2265;17.6677
701;Rozhodci_701;2;49.3961;15.5896
702;Rozhodci_702;3;50.2332;12.871
703;Rozhodci_703;2;50.6607;14.0323
704;Rozhodci_704;3;48.8555;16.0488
705;Rozhodci_705;2;49.4556;17.4519
706;Rozhodci_706;3;50.0755;14.4378
707;Rozhodci_707;2;49.1951;16.6068
708;Rozhodci_708;3;49.8209;18.2625
709;Rozhodci_709;2;49.7384;13.3736
710;Rozhodci_710;3;50.7663;15.0543
711;Rozhodci_711;2;49.5938;17.2509
712;Rozhodci_712;3;50.2092;15.8328
713;Rozhodci_713;2;50.0343;15.7812
714;Rozhodci_714;3;48.9745;14.4742
715;Rozhodci_715;2;49.2265;17.6677
716;Rozhodci_716;3;49.3961;15.5896
717;Rozhodci_717;2;50.2332;12.871
718;Rozhodci_718;3;50.6607;14.0323
719;Rozhodci_719;2;48.8555;16.0488
720;Rozhodci_720;3;49.4556;17.4519
721;Rozhodci_721;2;50.0755;14.4378
722;Rozhodci_722;3;49.1951;16.6068
723;Rozhodci_723;2;49.8209;18.2625
724;Rozhodci_724;3;49.7384;13.3736
725;Rozhodci_725;2;50.7663;15.0543
726;Rozhodci_726;3;49.5938;17.2509
727;Rozhodci_727;2;50.2092;15.8328
728;Rozhodci_728;3;50.0343;15.7812
729;Rozhodci_729;2;48.9745;14.4742
730;Rozhodci_730;3;49.2265;17.6677
731;Rozhodci_731;2;49.3961;15.5896
732;Rozhodci_732;3;50.2332;12.871
733;Rozhodci_733;2;50.6607;14.0323
734;Rozhodci_734;3;48.8555;16.0488
735;Rozhodci_735;2;49.4556;17.4519
736;Rozhodci_736;3;50.0755;14.4378
737;Rozhodci_737;2;49.1951;16.6068
738;Rozhodci_738;3;49.8209;18.2625
739;Rozhodci_739;2;49.7384;13.3736
740;Rozhodci_740;3;50.7663;15.0543
741;Rozhodci_741;2;49.5938;17.2509
742;Rozhodci_742;3;50.2092;15.8328
743;Rozhodci_743;2;50.0343;15.7812
744;Rozhodci_744;3;48.9745;14.4742
745;Rozhodci_745;2;49.2265;17.6677
746;Rozhodci_746;3;49.3961;15.5896
747;Rozhodci_747;2;50.2332;12.871
748;Rozhodci_748;3;50.6607;14.0323
749;Rozhodci_749;2;48.8555;16.0488
750;Rozhodci_750;3;49.4556;17.4519
751;Rozhodci_751;2;50.0755;14.4378
752;Rozhodci_752;3;49.1951;16.6068
753;Rozhodci_753;2;49.8209;18.2625
754;Rozhodci_754;3;49.7384;13.3736
755;Rozhodci_755;2;50.7663;15.0543
756;Rozhodci_756;3;49.5938;17.2509
757;Rozhodci_757;2;50.2092;15.8328
758;Rozhodci_758;3;50.0343;15.7812
759;Rozhodci_759;2;48.9745;14.4742
760;Rozhodci_760;3;49.2265;17.6677
761;Rozhodci_761;2;49.3961;15.5896
762;Rozhodci_762;3;50.2332;12.871
763;Rozhodci_763;2;50.6607;14.0323
764;Rozhodci_764;3;48.8555;16.0488
765;Rozhodci_765;2;49.4556;17.4519
766;Rozhodci_766;3;50.0755;14.4378
767;Rozhodci_767;2;49.1951;16.6068
768;Rozhodci_768;3;49.8209;18.2625
769;Rozhodci_769;2;49.7384;13.3736
770;Rozhodci_770;3;50.7663;15.0543
771;Rozhodci_771;2;49.5938;17.2509
772;Rozhodci_772;3;50.2092;15.8328
773;Rozhodci_773;2;50.0343;15.7812
774;Rozhodci_774;3;48.9745;14.4742
775;Rozhodci_775;2;49.2265;17.6677
776;Rozhodci_776;3;49.3961;15.5896
777;Rozhodci_777;2;50.2332;12.871
778;Rozhodci_778;3;50.6607;14.0323
779;Rozhodci_779;2;48.8555;16.0488
780;Rozhodci_780;3;49.4556;17.4519
781;Rozhodci_781;2;50.0755;14.4378
782;Rozhodci_782;3;49.1951;16.6068
783;Rozhodci_783;2;49.8209;18.2625
784;Rozhodci_784;3;49.7384;13.3736
785;Rozhodci_785;2;50.7663;15.0543
786;Rozhodci_786;3;49.5938;17.2509
787;Rozhodci_787;2;50.2092;15.8328
788;Rozhodci_788;3;50.0343;15.7812
789;Rozhodci_789;2;48.9745;14.4742
790;Rozhodci_790;3;49.2265;17.6677
791;Rozhodci_791;2;49.3961;15.5896
792;Rozhodci_792;3;50.2332;12.871
793;Rozhodci_793;2;50.6607;14.0323
794;Rozhodci_794;3;48.8555;16.0488
795;Rozhodci_795;2;49.4556;17.4519
796;Rozhodci_796;3;50.0755;14.4378
797;Rozhodci_797;2;49.1951;16.6068
798;Rozhodci_798;3;49.8209;18.2625
799;Rozhodci_799;2;49.7384;13.3736
800;Rozhodci_800;3;50.7663;15.0543
801;Rozhodci_801;2;49.5938;17.2509
802;Rozhodci_802;3;50.2092;15.8328
803;Rozhodci_803;2;50.0343;15.7812
804;Rozhodci_804;3;48.9745;14.4742
805;Rozhodci_805;2;49.2265;17.6677
806;Rozhodci_806;3;49.3961;15.5896
807;Rozhodci_807;2;50.2332;12.871
808;Rozhodci_808;3;50.6607;14.0323
809;Rozhodci_809;2;48.8555;16.0488
810;Rozhodci_810;3;49.4556;17.4519
811;Rozhodci_811;2;50.0755;14.4378
812;Rozhodci_812;3;49.1951;16.6068
813;Rozhodci_813;2;49.8209;18.2625
814;Rozhodci_814;3;49.7384;13.3736
815;Rozhodci_815;2;50.7663;15.0543
816;Rozhodci_816;3;49.5938;17.2509
817;Rozhodci_817;2;50.2092;15.8328
818;Rozhodci_818;3;50.0343;15.7812
819;Rozhodci_819;2;48.9745;14.4742
820;Rozhodci_820;3;49.2265;17.6677
821;Rozhodci_821;2;49.3961;15.5896
822;Rozhodci_822;3;50.2332;12.871
823;Rozhodci_823;2;50.6607;14.0323
824;Rozhodci_824;3;48.8555;16.0488
825;Rozhodci_825;2;49.4556;17.4519
826;Rozhodci_826;3;50.0755;14.4378
827;Rozhodci_827;2;49.1951;16.6068
828;Rozhodci_828;3;49.8209;18.2625
829;Rozhodci_829;2;49.7384;13.3736
830;Rozhodci_830;3;50.7663;15.0543
831;Rozhodci_831;2;49.5938;17.2509
832;Rozhodci_832;3;50.2092;15.8328
833;Rozhodci_833;2;50.0343;15.7812
834;Rozhodci_834;3;48.9745;14.4742
835;Rozhodci_835;2;49.2265;17.6677
836;Rozhodci_836;3;49.3961;15.5896
837;Rozhodci_837;2;50.2332;12.871
838;Rozhodci_838;3;50.6607;14.0323
839;Rozhodci_839;2;48.8555;16.0488
840;Rozhodci_840;3;49.4556;17.4519
841;Rozhodci_841;2;50.0755;14.4378
842;Rozhodci_842;3;49.1951;16.6068
843;Rozhodci_843;2;49.8209;18.2625
844;Rozhodci_844;3;49.7384;13.3736
845;Rozhodci_845;2;50.7663;15.0543
846;Rozhodci_846;3;49.5938;17.2509
847;Rozhodci_847;2;50.2092;15.8328
848;Rozhodci_848;3;50.0343;15.7812
849;Rozhodci_849;2;48.9745;14.4742
850;Rozhodci_850;3;49.2265;17.6677
851;Rozhodci_851;2;49.3961;15.5896
852;Rozhodci_852;3;50.2332;12.871
853;Rozhodci_853;2;50.6607;14.0323
854;Rozhodci_854;3;48.8555;16.0488
855;Rozhodci_855;2;49.4556;17.4519
856;Rozhodci_856;3;50.0755;14.4378
857;Rozhodci_857;2;49.1951;16.6068
858;Rozhodci_858;3;49.8209;18.2625
859;Rozhodci_859;2;49.7384;13.3736
860;Rozhodci_860;3;50.7663;15.0543
861;Rozhodci_861;2;49.5938;17.2509
862;Rozhodci_862;3;50.2092;15.8328
863;Rozhodci_863;2;50.0343;15.7812
864;Rozhodci_864;3;48.9745;14.4742
865;Rozhodci_865;2;49.2265;17.6677
866;Rozhodci_866;3;49.3961;15.5896
867;Rozhodci_867;2;50.2332;12.871
868;Rozhodci_868;3;50.6607;14.0323
869;Rozhodci_869;2;48.8555;16.0488
870;Rozhodci_870;3;49.4556;17.4519
871;Rozhodci_871;2;50.0755;14.4378
872;Rozhodci_872;3;49.1951;16.6068
873;Rozhodci_873;2;49.8209;18.2625
874;Rozhodci_874;3;49.7384;13.3736
875;Rozhodci_875;2;50.7663;15.0543
876;Rozhodci_876;3;49.5938;17.2509
877;Rozhodci_877;2;50.2092;15.8328
878;Rozhodci_878;3;50.0343;15.7812
879;Rozhodci_879;2;48.9745;14.4742
880;Rozhodci_880;3;49.2265;17.6677
881;Rozhodci_881;2;49.3961;15.5896
882;Rozhodci_882;3;50.2332;12.871
883;Rozhodci_883;2;50.6607;14.0323
884;Rozhodci_884;3;48.8555;16.0488
885;Rozhodci_885;2;49.4556;17.4519
886;Rozhodci_886;3;50.0755;14.4378
887;Rozhodci_887;2;49.1951;16.6068
888;Rozhodci_888;3;49.8209;18.2625
889;Rozhodci_889;2;49.7384;13.3736
890;Rozhodci_890;3;50.7663;15.0543
891;Rozhodci_891;2;49.5938;17.2509
892;Rozhodci_892;3;50.2092;15.8328
893;Rozhodci_893;2;50.0343;15.7812
894;Rozhodci_894;3;48.9745;14.4742
895;Rozhodci_895;2;49.2265;17.6677
896;Rozhodci_896;3;49.3961;15.5896
897;Rozhodci_897;2;50.2332;12.871
898;Rozhodci_898;3;50.6607;14.0323
899;Rozhodci_899;2;48.8555;16.0488
900;Rozhodci_900;3;49.4556;17.4519
901;Rozhodci_901;2;50.0755;14.4378
902;Rozhodci_902;3;49.1951;16.6068
903;Rozhodci_903;2;49.8209;18.2625
904;Rozhodci_904;3;49.7384;13.3736
905;Rozhodci_905;2;50.7663;15.0543
906;Rozhodci_906;3;49.5938;17.2509
907;Rozhodci_907;2;50.2092;15.8328
908;Rozhodci_908;3;50.0343;15.7812
909;Rozhodci_909;2;48.9745;14.4742
910;Rozhodci_910;3;49.2265;17.6677
911;Rozhodci_911;2;49.3961;15.5896
912;Rozhodci_912;3;50.2332;12.871
913;Rozhodci_913;2;50.6607;14.0323
914;Rozhodci_914;3;48.8555;16.0488
915;Rozhodci_915;2;49.4556;17.4519
916;Rozhodci_916;3;50.0755;14.4378
917;Rozhodci_917;2;49.1951;16.6068
918;Rozhodci_918;3;49.8209;18.2625
919;Rozhodci_919;2;49.7384;13.3736
920;Rozhodci_920;3;50.7663;15.0543
921;Rozhodci_921;2;49.5938;17.2509
922;Rozhodci_922;3;50.2092;15.8328
923;Rozhodci_923;2;50.0343;15.7812
924;Rozhodci_924;3;48.9745;14.4742
925;Rozhodci_925;2;49.2265;17.6677
926;Rozhodci_926;3;49.3961;15.5896
927;Rozhodci_927;2;50.2332;12.871
928;Rozhodci_928;3;50.6607;14.0323
929;Rozhodci_929;2;48.8555;16.0488
930;Rozhodci_930;3;49.4556;17.4519
931;Rozhodci_931;2;50.0755;14.4378
932;Rozhodci_932;3;49.1951;16.6068
933;Rozhodci_933;2;49.8209;18.2625
934;Rozhodci_934;3;49.7384;13.3736
935;Rozhodci_935;2;50.7663;15.0543
936;Rozhodci_936;3;49.5938;17.2509
937;Rozhodci_937;2;50.2092;15.8328
938;Rozhodci_938;3;50.0343;15.7812
939;Rozhodci_939;2;48.9745;14.4742
940;Rozhodci_940;3;49.2265;17.6677
941;Rozhodci_941;2;49.3961;15.5896
942;Rozhodci_942;3;50.2332;12.871
943;Rozhodci_943;2;50.6607;14.0323
944;Rozhodci_944;3;48.8555;16.0488
945;Rozhodci_945;2;49.4556;17.4519
946;Rozhodci_946;3;50.0755;14.4378
947;Rozhodci_947;2;49.1951;16.6068
948;Rozhodci_948;3;49.8209;18.2625
949;Rozhodci_949;2;49.7384;13.3736
950;Rozhodci_950;3;50.7663;15.0543
951;Rozhodci_951;2;49.5938;17.2509
952;Rozhodci_952;3;50.2092;15.8328
953;Rozhodci_953;2;50.0343;15.7812
954;Rozhodci_954;3;48.9745;14.4742
955;Rozhodci_955;2;49.2265;17.6677
956;Rozhodci_956;3;49.3961;15.5896
957;Rozhodci_957;2;50.2332;12.871
958;Rozhodci_958;3;50.6607;14.0323
959;Rozhodci_959;2;48.8555;16.0488
960;Rozhodci_960;3;49.4556;17.4519
961;Rozhodci_961;2;50.0755;14.4378
962;Rozhodci_962;3;49.1951;16.6068
963;Rozhodci_963;2;49.8209;18.2625
964;Rozhodci_964;3;49.7384;13.3736
965;Rozhodci_965;2;50.7663;15.0543
966;Rozhodci_966;3;49.5938;17.2509
967;Rozhodci_967;2;50.2092;15.8328
968;Rozhodci_968;3;50.0343;15.7812
969;Rozhodci_969;2;48.9745;14.4742
970;Rozhodci_970;3;49.2265;17.6677
971;Rozhodci_971;2;49.3961;15.5896
972;Rozhodci_972;3;50.2332;12.871
973;Rozhodci_973;2;50.6607;14.0323
974;Rozhodci_974;3;48.8555;16.0488
975;Rozhodci_975;2;49.4556;17.4519
976;Rozhodci_976;3;50.0755;14.4378
977;Rozhodci_977;2;49.1951;16.6068
978;Rozhodci_978;3;49.8209;18.2625
979;Rozhodci_979;2;49.7384;13.3736
980;Rozhodci_980;3;50.7663;15.0543
981;Rozhodci_981;2;49.5938;17.2509
982;Rozhodci_982;3;50.2092;15.8328
983;Rozhodci_983;2;50.0343;15.7812
984;Rozhodci_984;3;48.9745;14.4742
985;Rozhodci_985;2;49.2265;17.6677
986;Rozhodci_986;3;49.3961;15.5896
987;Rozhodci_987;2;50.2332;12.871
988;Rozhodci_988;3;50.6607;14.0323
989;Rozhodci_989;2;48.8555;16.0488
990;Rozhodci_990;3;49.4556;17.4519
991;Rozhodci_991;2;50.0755;14.4378
992;Rozhodci_992;3;49.1951;16.6068
993;Rozhodci_993;2;49.8209;18.2625
994;Rozhodci_994;3;49.7384;13.3736
995;Rozhodci_995;2;50.7663;15.0543
996;Rozhodci_996;3;49.5938;17.2509
997;Rozhodci_997;2;50.2092;15.8328
998;Rozhodci_998;3;50.0343;15.7812
999;Rozhodci_999;2;48.9745;14.4742
1000;Rozhodci_1000;3;49.2265;17.6677
1001;Rozhodci_1001;2;49.3961;15.5896
1002;Rozhodci_1002;3;50.2332;12.871
1003;Rozhodci_1003;2;50.6607;14.0323
1004;Rozhodci_1004;3;48.8555;16.0488
1005;Rozhodci_1005;2;49.4556;17.4519
1006;Rozhodci_1006;3;50.0755;14.4378
1007;Rozhodci_1007;2;49.1951;16.6068
1008;Rozhodci_1008;3;49.8209;18.2625
1009;Rozhodci_1009;2;49.7384;13.3736
1010;Rozhodci_1010;3;50.7663;15.0543
1011;Rozhodci_1011;2;49.5938;17.2509
1012;Rozhodci_1012;3;50.2092;15.8328
1013;Rozhodci_1013;2;50.0343;15.7812
1014;Rozhodci_1014;3;48.9745;14.4742
1015;Rozhodci_1015;2;49.2265;17.6677
1016;Rozhodci_1016;3;49.3961;15.5896
1017;Rozhodci_1017;2;50.2332;12.871
1018;Rozhodci_1018;3;50.6607;14.0323
1019;Rozhodci_1019;2;48.8555;16.0488
1020;Rozhodci_1020;3;49.4556;17.4519
1021;Rozhodci_1021;2;50.0755;14.4378
1022;Rozhodci_1022;3;49.1951;16.6068
1023;Rozhodci_1023;2;49.8209;18.2625
1024;Rozhodci_1024;3;49.7384;13.3736
1025;Rozhodci_1025;2;50.7663;15.0543
1026;Rozhodci_1026;3;49.5938;17.2509
1027;Rozhodci_1027;2;50.2092;15.8328
1028;Rozhodci_1028;3;50.0343;15.7812
1029;Rozhodci_1029;2;48.9745;14.4742
1030;Rozhodci_1030;3;49.2265;17.6677
1031;Rozhodci_1031;2;49.3961;15.5896
1032;Rozhodci_1032;3;50.2332;12.871
1033;Rozhodci_1033;2;50.6607;14.0323
1034;Rozhodci_1034;3;48.8555;16.0488
1035;Rozhodci_1035;2;49.4556;17.4519
1036;Rozhodci_1036;3;50.0755;14.4378
1037;Rozhodci_1037;2;49.1951;16.6068
1038;Rozhodci_1038;3;49.8209;18.2625
1039;Rozhodci_1039;2;49.7384;13.3736
1040;Rozhodci_1040;3;50.7663;15.0543
1041;Rozhodci_1041;2;49.5938;17.2509
1042;Rozhodci_1042;3;50.2092;15.8328
1043;Rozhodci_1043;2;50.0343;15.7812
1044;Rozhodci_1044;3;48.9745;14.4742
1045;Rozhodci_1045;2;49.2265;17.6677
1046;Rozhodci_1046;3;49.3961;15.5896
1047;Rozhodci_1047;2;50.2332;12.871
1048;Rozhodci_1048;3;50.6607;14.0323
1049;Rozhodci_1049;2;48.8555;16.0488
1050;Rozhodci_1050;3;49.4556;17.4519
1051;Rozhodci_1051;2;50.0755;14.4378
1052;Rozhodci_1052;3;49.1951;16.6068
1053;Rozhodci_1053;2;49.8209;18.2625
1054;Rozhodci_1054;3;49.7384;13.3736
1055;Rozhodci_1055;2;50.7663;15.0543
1056;Rozhodci_1056;3;49.5938;17.2509
1057;Rozhodci_1057;2;50.2092;15.8328
1058;Rozhodci_1058;3;50.0343;15.7812
1059;Rozhodci_1059;2;48.9745;14.4742
1060;Rozhodci_1060;3;49.2265;17.6677
1061;Rozhodci_1061;2;49.3961;15.5896
1062;Rozhodci_1062;3;50.2332;12.871
1063;Rozhodci_1063;2;50.6607;14.0323
1064;Rozhodci_1064;3;48.8555;16.0488
1065;Rozhodci_1065;2;49.4556;17.4519
1066;Rozhodci_1066;3;50.0755;14.4378
1067;Rozhodci_1067;2;49.1951;16.6068
1068;Rozhodci_1068;3;49.8209;18.2625
1069;Rozhodci_1069;2;49.7384;13.3736
1070;Rozhodci_1070;3;50.7663;15.0543
1071;Rozhodci_1071;2;49.5938;17.2509
1072;Rozhodci_1072;3;50.2092;15.8328
1073;Rozhodci_1073;2;50.0343;15.7812
1074;Rozhodci_1074;3;48.9745;14.4742
1075;Rozhodci_1075;2;49.2265;17.6677
1076;Rozhodci_1076;3;49.3961;15.5896
1077;Rozhodci_1077;2;50.2332;12.871
1078;Rozhodci_1078;3;50.6607;14.0323
1079;Rozhodci_1079;2;48.8555;16.0488
1080;Rozhodci_1080;3;49.4556;17.4519
1081;Rozhodci_1081;2;50.0755;14.4378
1082;Rozhodci_1082;3;49.1951;16.6068
1083;Rozhodci_1083;2;49.8209;18.2625
1084;Rozhodci_1084;3;49.7384;13.3736
1085;Rozhodci_1085;2;50.7663;15.0543
1086;Rozhodci_1086;3;49.5938;17.2509
1087;Rozhodci_1087;2;50.2092;15.8328
1088;Rozhodci_1088;3;50.0343;15.7812
1089;Rozhodci_1089;2;48.9745;14.4742
1090;Rozhodci_1090;3;49.2265;17.6677
1091;Rozhodci_1091;2;49.3961;15.5896
1092;Rozhodci_1092;3;50.2332;12.871
1093;Rozhodci_1093;2;50.6607;14.0323
1094;Rozhodci_1094;3;48.8555;16.0488
1095;Rozhodci_1095;2;49.4556;17.4519
1096;Rozhodci_1096;3;50.0755;14.4378
1097;Rozhodci_1097;2;49.1951;16.6068
1098;Rozhodci_1098;3;49.8209;18.2625
1099;Rozhodci_1099;2;49.7384;13.3736
1100;Rozhodci_1100;3;50.7663;15.0543
1101;Rozhodci_1101;2;49.5938;17.2509
1102;Rozhodci_1102;3;50.2092;15.8328
1103;Rozhodci_1103;2;50.0343;15.7812
1104;Rozhodci_1104;3;48.9745;14.4742
1105;Rozhodci_1105;2;49.2265;17.6677
1106;Rozhodci_1106;3;49.3961;15.5896
1107;Rozhodci_1107;2;50.2332;12.871
1108;Rozhodci_1108;3;50.6607;14.0323
1109;Rozhodci_1109;2;48.8555;16.0488
1110;Rozhodci_1110;3;49.4556;17.4519
1111;Rozhodci_1111;2;50.0755;14.4378
1112;Rozhodci_1112;3;49.1951;16.6068
1113;Rozhodci_1113;2;49.8209;18.2625
1114;Rozhodci_1114;3;49.7384;13.3736
1115;Rozhodci_1115;2;50.7663;15.0543
1116;Rozhodci_1116;3;49.5938;17.2509
1117;Rozhodci_1117;2;50.2092;15.8328
1118;Rozhodci_1118;3;50.0343;15.7812
1119;Rozhodci_1119;2;48.9745;14.4742
1120;Rozhodci_1120;3;49.2265;17.6677
